arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s075,space-sprint,137,0,0,1,2.8007,35
SYM-1.5-s075,space-sprint,138,1,0,0,4.3386,39
SYM-1.5-s075,space-sprint,139,0,0,2,1.0182,15
SYM-1.5-s075,space-sprint,140,0,0,6,1.3436,20
SYM-1.5-s075,space-sprint,141,1,0,0,5.8141,17
SYM-1.5-s075,space-sprint,142,0,0,3,0.0866,20
SYM-1.5-s075,space-sprint,143,0,0,7,0.7996,3
SYM-1.5-s075,space-sprint,144,0,0,4,0.8165,35
SYM-1.5-s075,space-sprint,145,0,0,2,1.4074,23
SYM-1.5-s075,space-sprint,146,1,0,0,6.139,38
SYM-1.5-s075,space-sprint,147,0,0,4,1.1622,11
SYM-1.5-s075,space-sprint,148,0,0,0,3.0854,28
SYM-1.5-s075,space-sprint,149,0,0,1,0.9065,13
SYM-1.5-s075,space-sprint,150,0,0,1,1.5274,30
SYM-1.5-s075,space-sprint,151,0,0,2,1.1797,24
SYM-1.5-s075,space-sprint,152,1,0,0,3.132,31
SYM-1.5-s075,space-sprint,153,0,0,6,0.9712,27
SYM-1.5-s075,space-sprint,154,0,0,1,2.9228,2
SYM-1.5-s075,space-sprint,155,1,0,0,3.4341,38
SYM-1.5-s075,space-sprint,156,0,0,3,2.2495,19
SYM-1.5-s075,space-sprint,157,0,0,4,1.0922,16
SYM-1.5-s075,space-sprint,158,0,0,0,3.2365,33
SYM-1.5-s075,space-sprint,159,0,0,13,0.8024,39
SYM-1.5-s075,space-sprint,160,0,0,1,1.9582,34
SYM-1.5-s075,space-sprint,161,0,0,4,0.7594,18
SYM-1.5-s075,space-sprint,162,0,0,1,2.2889,27
SYM-1.5-s075,space-sprint,163,0,0,2,1.0801,27
SYM-1.5-s075,space-sprint,164,0,0,4,0.0339,23
SYM-1.5-s075,space-sprint,165,0,0,12,1.2173,23
SYM-1.5-s075,space-sprint,166,0,0,3,0.1865,6
SYM-1.5-s075,space-sprint,167,0,0,6,0.3706,20
SYM-1.5-s075,space-sprint,168,0,0,2,0.5425,15
SYM-1.5-s075,space-sprint,169,1,0,0,3.794,15
SYM-1.5-s075,space-sprint,170,0,0,10,0.1961,2
SYM-1.5-s075,space-sprint,171,0,0,2,0.9222,26
SYM-1.5-s075,space-sprint,172,0,0,6,1.6711,6
SYM-1.5-s075,space-sprint,173,0,0,5,0.1898,9
SYM-1.5-s075,space-sprint,174,0,0,7,0.7973,8
SYM-1.5-s075,space-sprint,175,0,0,1,1.9478,31
SYM-1.5-s075,space-sprint,176,1,0,0,4.5268,38
SYM-1.5-s075,space-sprint,177,0,0,4,1.1958,29
SYM-1.5-s075,space-sprint,178,1,0,0,5.526,31
SYM-1.5-s075,space-sprint,179,0,0,4,0.4749,20
SYM-1.5-s075,space-sprint,180,0,0,2,1.3235,22
SYM-1.5-s075,space-sprint,181,0,0,5,0.7931,25
SYM-1.5-s075,space-sprint,182,0,0,2,2.0197,2
SYM-1.5-s075,space-sprint,183,0,0,3,1.0727,39
SYM-1.5-s075,space-sprint,184,0,0,1,2.8615,1
SYM-1.5-s075,space-sprint,185,0,0,1,2.7642,20
SYM-1.5-s075,space-sprint,186,0,0,4,0.0331,24
SYM-1.5-s075,space-sprint,187,0,0,3,0.3454,10
SYM-1.5-s075,space-sprint,188,0,0,6,0.4368,18
SYM-1.5-s075,space-sprint,189,0,0,1,2.669,15
SYM-1.5-s075,space-sprint,190,0,0,2,0.4742,23
SYM-1.5-s075,space-sprint,191,0,0,12,0.1733,30
SYM-1.5-s075,space-sprint,192,0,0,14,0.6371,16
SYM-1.5-s075,space-sprint,193,0,0,2,1.7253,6
SYM-1.5-s075,space-sprint,194,0,0,1,2.8787,14
SYM-1.5-s075,space-sprint,195,0,0,2,2.1188,14
SYM-1.5-s075,space-sprint,196,0,0,2,1.0629,12
SYM-1.5-s075,space-sprint,197,0,0,2,0.263,37
SYM-1.5-s075,space-sprint,198,0,0,1,1.4655,11
SYM-1.5-s075,space-sprint,199,0,0,1,2.9408,10
SYM-1.5-s075,space-sprint,200,0,0,1,0.7698,24
