arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,garden-path,176,0,0,7,0.5077,19
SYM-1.5-s10,garden-path,177,0,0,0,3.5,34
SYM-1.5-s10,garden-path,178,0,0,0,3.2635,18
SYM-1.5-s10,garden-path,179,0,0,2,1.7845,3
SYM-1.5-s10,garden-path,180,0,0,3,1.6051,38
SYM-1.5-s10,garden-path,181,0,0,3,1.3438,37
SYM-1.5-s10,garden-path,182,0,0,1,2.7521,38
SYM-1.5-s10,garden-path,183,0,0,1,2.5031,9
SYM-1.5-s10,garden-path,184,0,0,3,1.1921,24
SYM-1.5-s10,garden-path,185,0,0,7,1.1793,16
SYM-1.5-s10,garden-path,186,0,0,3,1.9082,29
SYM-1.5-s10,garden-path,187,1,0,0,5.3482,35
SYM-1.5-s10,garden-path,188,0,0,2,0.8982,20
SYM-1.5-s10,garden-path,189,0,0,6,0.0397,9
SYM-1.5-s10,garden-path,190,0,0,2,1.8494,13
SYM-1.5-s10,garden-path,191,0,0,1,1.3289,38
SYM-1.5-s10,garden-path,192,0,0,1,0.186,26
SYM-1.5-s10,garden-path,193,0,0,5,0.4714,23
SYM-1.5-s10,garden-path,194,0,0,3,0.3909,18
SYM-1.5-s10,garden-path,195,0,0,8,0.2247,13
SYM-1.5-s10,garden-path,196,0,0,1,0.6178,2
SYM-1.5-s10,garden-path,197,0,0,2,1.5013,7
SYM-1.5-s10,garden-path,198,0,0,5,0.3359,11
SYM-1.5-s10,garden-path,199,0,0,7,1.9717,22
SYM-1.5-s10,garden-path,200,0,0,0,3.3059,22
