arm,track,seed,runaway,parade,within3,gap090,leaderIdx
SYM-1.5-s10,searound,174,0,0,1,2.8306,37
SYM-1.5-s10,searound,175,0,0,0,3.5493,32
SYM-1.5-s10,searound,176,1,0,0,4.522,38
SYM-1.5-s10,searound,177,0,0,0,4.7438,16
SYM-1.5-s10,searound,178,0,0,3,1.6318,26
SYM-1.5-s10,searound,179,0,0,9,0.7352,2
SYM-1.5-s10,searound,180,0,0,6,1.9827,33
SYM-1.5-s10,searound,181,0,0,0,4.5851,35
SYM-1.5-s10,searound,182,0,0,1,1.0689,27
SYM-1.5-s10,searound,183,0,1,0,3.2618,3
SYM-1.5-s10,searound,184,0,0,1,1.3351,38
SYM-1.5-s10,searound,185,0,0,2,1.8777,32
SYM-1.5-s10,searound,186,0,0,0,3.5933,26
SYM-1.5-s10,searound,187,0,0,1,0.4098,1
SYM-1.5-s10,searound,188,0,0,3,1.3924,8
SYM-1.5-s10,searound,189,0,0,2,1.4442,37
SYM-1.5-s10,searound,190,0,0,0,3.0572,29
SYM-1.5-s10,searound,191,0,0,1,2.1168,2
SYM-1.5-s10,searound,192,1,0,0,4.0968,4
SYM-1.5-s10,searound,193,0,0,4,0.0849,31
SYM-1.5-s10,searound,194,1,0,0,4.1893,27
SYM-1.5-s10,searound,195,1,0,0,4.8505,25
SYM-1.5-s10,searound,196,0,0,6,1.0592,14
SYM-1.5-s10,searound,197,0,0,3,1.7144,0
SYM-1.5-s10,searound,198,0,0,2,2.0074,28
SYM-1.5-s10,searound,199,0,0,1,2.62,30
SYM-1.5-s10,searound,200,0,0,1,1.6009,34
