arm,track,seed,runaway,parade,within3,gap090,leaderIdx
V0,space-sprint,182,0,0,2,2.0197,2
V0,space-sprint,183,0,0,3,1.0727,39
V0,space-sprint,184,1,0,0,3.0388,1
V0,space-sprint,185,0,0,1,2.7642,20
V0,space-sprint,186,0,0,3,0.4207,39
V0,space-sprint,187,0,0,3,0.3454,10
V0,space-sprint,188,0,0,6,0.4622,18
V0,space-sprint,189,1,0,0,5.5172,15
V0,space-sprint,190,0,0,3,0.2156,23
V0,space-sprint,191,0,0,6,1.7425,4
V0,space-sprint,192,0,0,14,0.6371,16
V0,space-sprint,193,0,0,2,1.732,6
V0,space-sprint,194,0,0,0,3.6464,14
V0,space-sprint,195,0,0,2,2.3153,14
V0,space-sprint,196,1,0,0,7.7074,12
V0,space-sprint,197,0,0,1,1.0434,37
V0,space-sprint,198,0,0,1,1.1985,11
V0,space-sprint,199,1,0,0,5.9981,10
V0,space-sprint,200,0,0,2,1.2728,24
