arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A1-V0,dirt-oval,27,0,0,0,0,,0,0,,,5.0245,1,0,1,0.1679,3.664
A1-V0,dirt-oval,28,0,0,0,0,,0,0,,,1.338,1,0,1,1,23.696
A1-V0,dirt-oval,29,0,1,0,0,,0,0,,,9.0715,1,0,1,0,0
A1-V0,dirt-oval,30,1,0,0,0,,0,0,,,10.9695,1,0,1,0,0
A1-V0,dirt-oval,31,1,0,0,0,,0,0,,,9.5517,1,0,1,0,0
A1-V0,dirt-oval,32,0,0,0,0,,0,0,,,1.3313,2,1,0.5278,0.7196,16.736
A1-V0,dirt-oval,33,1,0,0,0,,0,0,,,9.4163,1,0,1,0,0
A1-V0,dirt-oval,34,0,0,0,0,,0,0,,,1.3927,1,0,1,0.7523,17.328
A1-V0,dirt-oval,35,1,0,0,0,,0,0,,,6.3813,1,0,1,0.4246,8.768
A1-V0,dirt-oval,36,0,0,0,0,,0,0,,,7.1805,1,0,1,0.2399,5.232
A1-V0,dirt-oval,37,0,0,0,0,,0,0,,,3.6255,1,0,1,0.4044,9.024
A1-V0,dirt-oval,38,0,0,0,0,,0,0,,,2.7637,2,1,0.6511,0.4279,9.52
A1-V0,dirt-oval,39,0,0,0,0,,0,0,,,4.6069,1,0,1,0.4915,11.104
A1-V0,dirt-oval,40,0,0,1,0,,0,0,,,0.5079,4,3,0.5488,1,23.104
A1-V0,dirt-oval,41,1,0,0,0,,0,0,,,6.4725,1,0,1,0,0
A1-V0,dirt-oval,42,0,0,0,0,,0,0,,,1.0609,1,0,1,1,22.688
A1-V0,dirt-oval,43,0,0,0,0,,0,0,,,1.4962,1,0,1,1,21.904
A1-V0,dirt-oval,44,0,0,0,0,,0,0,,,1.9958,1,0,1,1,21.968
A1-V0,dirt-oval,45,0,0,0,0,,0,0,,,3.9246,1,0,1,0.0071,0.144
A1-V0,dirt-oval,46,0,0,0,0,,0,0,,,3.3765,2,1,0.9594,0.9413,20.784
A1-V0,dirt-oval,47,0,0,0,0,,0,0,,,3.9526,2,1,0.9786,0.5667,7.488
A1-V0,dirt-oval,48,0,1,0,0,,0,0,,,3.6655,1,0,1,0,0
A1-V0,dirt-oval,49,0,0,0,0,,0,0,,,1.4919,1,0,1,1,23.6
A1-V0,dirt-oval,50,1,0,0,0,,0,0,,,15.8872,1,0,1,0,0
A1-V0,dirt-oval,51,0,0,0,0,,0,0,,,2.5999,2,1,0.6462,0.7603,11.952
A1-V0,dirt-oval,52,0,0,0,0,,0,0,,,4.8379,2,1,0.6827,0.5332,12.192
A1-V0,dirt-oval,53,0,0,0,0,,0,0,,,2.9531,2,1,0.5741,1,23.312
A1-V0,dirt-oval,54,0,0,0,0,,0,0,,,1.687,1,0,1,1,23.04
A1-V0,dirt-oval,55,0,0,0,0,,0,0,,,5.172,2,1,0.6244,0.5546,12.576
A1-V0,dirt-oval,56,0,0,0,0,,0,0,,,5.751,3,2,0.6257,0.6324,13.744
A1-V0,dirt-oval,57,0,0,0,0,,0,0,,,5.5272,2,1,0.7834,0.5776,12.912
A1-V0,dirt-oval,58,0,0,0,0,,0,0,,,1.1596,1,0,1,1,21.392
A1-V0,dirt-oval,59,0,0,0,0,,0,0,,,6.0311,1,0,1,0,0
A1-V0,dirt-oval,60,1,0,0,0,,0,0,,,13.2152,1,0,1,0,0
A1-V0,dirt-oval,61,1,0,0,0,,0,0,,,11.4868,1,0,1,0,0
A1-V0,dirt-oval,62,1,0,0,0,,0,0,,,6.7929,1,0,1,0.0589,1.312
A1-V0,dirt-oval,63,1,0,0,0,,0,0,,,7.5,1,0,1,0,0
A1-V0,dirt-oval,64,0,0,1,0,,0,0,,,0.8325,3,9,0.659,1,23.024
A1-V0,dirt-oval,65,0,0,0,0,,0,0,,,1.0712,1,0,1,0.5207,12.064
A1-V0,dirt-oval,66,0,0,0,0,,0,0,,,1.6164,1,0,1,0.5357,9.088
A1-V0,dirt-oval,67,1,0,0,0,,0,0,,,7.9648,1,0,1,0.3023,6.64
A1-V0,dirt-oval,68,1,0,0,0,,0,0,,,5.4675,1,0,1,0.4706,10.88
A1-V0,dirt-oval,69,0,0,0,0,,0,0,,,2.3759,3,2,0.5537,1,22.928
A1-V0,dirt-oval,70,0,0,0,0,,0,0,,,1.5434,3,2,0.3896,1,22.528
A1-V0,dirt-oval,71,1,0,0,0,,0,0,,,9.9806,1,0,1,0,0
A1-V0,dirt-oval,72,1,0,0,0,,0,0,,,9.7566,1,0,1,0,0
A1-V0,dirt-oval,73,0,0,0,0,,0,0,,,0.9956,2,1,0.8851,1,23.248
A1-V0,dirt-oval,74,0,0,0,0,,0,0,,,2.5701,2,1,0.7204,1,23.728
A1-V0,dirt-oval,75,0,1,0,0,,0,0,,,0.7415,3,2,0.5833,0.995,16.624
A1-V0,dirt-oval,76,0,0,0,0,,0,0,,,4.2249,3,2,0.5875,0.5972,13.744
A1-V0,dirt-oval,77,1,0,0,0,,0,0,,,6.101,1,0,1,0,0
A1-V0,dirt-oval,78,0,0,0,0,,0,0,,,2.1558,2,2,0.57,1,22.608
A1-V0,dirt-oval,79,1,0,0,0,,0,0,,,9.0349,1,0,1,0,0
A1-V0,dirt-oval,80,0,0,0,0,,0,0,,,3.9468,2,1,0.5279,0.6402,13.088
A1-V0,dirt-oval,81,0,0,0,0,,0,0,,,10.1888,1,0,1,0.0472,1.056
A1-V0,dirt-oval,82,0,0,0,0,,0,0,,,6.8134,1,0,1,0.4631,9.92
A1-V0,dirt-oval,83,0,0,0,0,,0,0,,,4.8291,2,1,0.6186,0.6561,14.544
A1-V0,dirt-oval,84,0,0,0,0,,0,0,,,1.1697,1,0,1,0.8345,18.944
A1-V0,dirt-oval,85,1,0,0,0,,0,0,,,5.9984,1,0,1,0.0859,1.904
A1-V0,dirt-oval,86,1,0,0,0,,0,0,,,7.3757,2,1,0.8936,0.3146,6.608
A1-V0,dirt-oval,87,1,0,0,0,,0,0,,,10.6109,1,0,1,0,0
A1-V0,dirt-oval,88,1,0,0,0,,0,0,,,8.4574,1,0,1,0,0
A1-V0,dirt-oval,89,0,0,0,0,,0,0,,,1.985,2,1,0.5318,0.9936,22.224
A1-V0,dirt-oval,90,0,0,0,0,,0,0,,,2.3537,2,2,0.6121,1,23.616
A1-V0,dirt-oval,91,0,0,1,0,,0,0,,,1.0044,3,4,0.4765,1,22.416
A1-V0,dirt-oval,92,1,0,0,0,,0,0,,,6.5528,1,0,1,0,0
A1-V0,dirt-oval,93,1,0,0,0,,0,0,,,8.5209,1,0,1,0,0
A1-V0,dirt-oval,94,0,0,0,0,,0,0,,,1.2561,2,1,0.7551,1,22.72
A1-V0,dirt-oval,95,0,0,0,0,,0,0,,,1.9856,1,0,1,0.6155,9.76
A1-V0,dirt-oval,96,0,0,0,0,,0,0,,,2.5237,2,1,0.8584,1,21.904
A1-V0,dirt-oval,97,0,0,0,0,,0,0,,,1.3862,3,2,0.6051,1,23.36
A1-V0,dirt-oval,98,0,0,0,0,,0,0,,,6.7563,3,2,0.6468,0.4685,10.32
A1-V0,dirt-oval,99,0,0,0,0,,0,0,,,4.0578,3,2,0.774,0.7381,17.072
A1-V0,dirt-oval,100,0,0,0,0,,0,0,,,1.2139,1,0,1,1,22
