arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A5-CAR-G075-RB,dirt-oval,27,0,0,1,0,rotation-torn-by-feasibility,0,0,,,3.3031,4,3,0.5271,0.9812,43.408
A5-CAR-G075-RB,dirt-oval,28,0,0,1,1,,2,0,1,0.3051,2.1677,3,3,0.6501,0.8524,28.656
A5-CAR-G075-RB,dirt-oval,29,0,0,0,1,,2,2,,0.1663,2.585,3,2,0.4639,0.376,8.416
A5-CAR-G075-RB,dirt-oval,30,0,0,0,1,,2,1,1,0.0912,8.8638,3,2,0.8531,0.7608,20.896
A5-CAR-G075-RB,dirt-oval,31,0,0,0,0,lead-in-too-steep,0,0,,,6.7334,3,2,0.7335,0.818,36.08
A5-CAR-G075-RB,dirt-oval,32,0,0,0,1,,2,1,2,0.0647,2.3212,3,2,0.6675,0.7557,11.968
A5-CAR-G075-RB,dirt-oval,33,0,0,0,1,,2,1,1,0.0757,1.187,2,1,0.525,0.3903,10.608
A5-CAR-G075-RB,dirt-oval,34,0,0,0,1,,2,1,2,0,0.9361,3,2,0.8084,0.4062,10.288
A5-CAR-G075-RB,dirt-oval,35,0,0,0,0,lead-in-too-steep,0,0,,,6.0398,2,1,0.7454,0.6154,14.416
A5-CAR-G075-RB,dirt-oval,36,0,0,0,0,lead-in-too-steep,0,0,,,5.4896,2,1,0.9055,0.8651,38.672
A5-CAR-G075-RB,dirt-oval,37,0,0,1,1,,2,1,2,0.1084,0.6115,4,4,0.4672,0.7097,22.592
A5-CAR-G075-RB,dirt-oval,38,0,0,0,1,,2,1,2,0.012,1.5941,3,2,0.8186,0.6945,22.128
A5-CAR-G075-RB,dirt-oval,39,0,0,1,1,,2,0,1,0.2777,4.5867,3,3,0.4746,0.5656,11.728
A5-CAR-G075-RB,dirt-oval,40,0,0,1,0,lead-in-too-steep,0,0,,,1.0457,4,7,0.546,0.985,35.904
A5-CAR-G075-RB,dirt-oval,41,0,0,1,0,lead-in-too-steep,0,0,,,1.4758,3,4,0.5214,1,45.888
A5-CAR-G075-RB,dirt-oval,42,0,0,1,0,lead-in-too-steep,0,0,,,0.206,4,4,0.4241,1,44.464
A5-CAR-G075-RB,dirt-oval,43,0,0,0,0,lead-in-too-steep,0,0,,,1.3944,3,2,0.5497,1,44.688
A5-CAR-G075-RB,dirt-oval,44,0,0,1,1,,2,1,2,0.293,6.2643,3,3,0.5543,0.586,15.328
A5-CAR-G075-RB,dirt-oval,45,0,0,1,0,lead-in-too-steep,0,0,,,1.1984,4,3,0.3719,0.8329,34.224
A5-CAR-G075-RB,dirt-oval,46,1,0,0,1,,2,2,,0.2924,6.6691,2,3,0.6865,0.5021,21.2
A5-CAR-G075-RB,dirt-oval,47,0,0,0,1,,2,1,2,0.2947,3.1095,5,4,0.6817,0.3474,9.024
A5-CAR-G075-RB,dirt-oval,48,0,0,1,1,,2,1,2,0.1013,1.3499,4,6,0.4235,0.8014,16.528
